smiles,reaction_energy,Pred_LogS,isSoluble
CNC1=CC(=O)NCC1,1.0390726449966428,-0.48807168,1
Nc1[nH]nc2c1CCN2,1.0390302894830703,-1.1051488,1
CC1=CC(=C(C=C1)C(C)C)OCC#CCNC2CCCO2,1.0390206294536588,-2.278101,1
CCO[CH+][NH2+][C@H]1C[C@H]1C,1.0389824847221374,-0.6904652,1
C[C@@H](O)C([NH-])O[C@H]1CC1,1.0389458261489866,-0.31975198,1
OCC#CCC[N@H+]1CC1,1.0389416153669355,-0.10761762,1
CCOC([NH-])C[C@H]1CN1,1.0389121398925778,-0.16983557,1
CO[CH+][NH2+]C[C@@]1(C)CN1,1.0388739951610564,0.055937767,1
CCN(CCC(=O)NCCN1CCCCC1)C(=O)C2=COC=C2,1.038867555141449,-2.2409816,1
OCCO[CH+][NH2+][C@H]1CC1,1.0388655735969543,-0.070664644,1
CNc1nc(O)co1,1.0388465012311934,-0.66077566,1
CC1(C)[C@H]2Cc3c(O)cccc3[C@]1(C)CCN2C(=O)[C@H]4C[C@H]5C[C@@H]4C=C5,1.0387551024913786,-3.6381457,1
C[NH2+][C@@H]1NCC=CC1=O,1.0387397455215457,0.09545541,1
O=C1NC[C@@H]2C[C@]12CO,1.0387266177892682,-0.09153056,1
CC[NH2+]CCNC1=[N+](C2=C(N1)N(C(=O)N(C2=O)C)C)CC3=CC=C(C=C3)Cl,1.0386957800030707,-3.4618783,1
CNc1onc(N)c1C,1.0386899592161178,-1.0635939,1
CC(=O)C1=CC=C(C=C1)OCCC[NH+]2CC[NH+](CC2)C,1.0386319990396498,-1.738368,1
CO[C@@H]1C(=O)C=C[C@@H]1C,1.0386175089955327,-0.6639247,1
C=CCOC1=C(C=C(C=C1)Cl)C[NH2+]CCC[NH+]2CCOCC2,1.0385861758232116,-2.5675507,1
Oc1cc(F)cc(F)n1,1.0384763239502908,-1.001641,1
OCc1cccc(F)n1,1.0384582423567772,0.015086412,1
CC(C)C1COC(=O)N1C(=O)C(C)C2C(=O)C=CC(=CCCOCCOCCO)O2,1.038432110738754,-3.6684396,1
CC1=CC2=C(C=C1C)OC(=O)C=C2C[NH+]3CCN(CC3)C4=CC=C(C=C4)OC,1.0383542112708093,-3.688092,1
CN(C)C1=CC=C(C=C1)C(=O)NCC2(CCCCC2)N(C)C,1.038347152018547,-3.048166,1
CNc1c[nH]cn1,1.0383230019450185,-0.019830942,1
C#Cc1cnn(CC)c1,1.0382062146663666,-1.5587059,1
Cc1[nH]cnc1CC#N,1.0381861515283584,-0.5829797,1
Oc1cnc([C@H]2CN2)[nH]1,1.0381731476426124,-0.5769031,1
C1=Cc2ccnn2CC1,1.0380442234039309,-2.4467883,1
Cc1cc(CCO)on1,1.0380421180129051,0.40122294,1
C#Cc1ccn(C)c1O,1.0380412510871886,-1.8018557,1
Cn1cc(O)cn1,1.038026141810417,0.20524788,1
CC[C@@]12C[C@@H](C1)NC2=O,1.0379920840144157,-2.0445912,1
C[C@]1(C)CC(=O)N1,1.0379836624503134,-0.29576468,1
COC1=CC(=C(C=C1)NC(=O)NCCCN2CCCC2=O)OC,1.0378954837203025,-2.5185347,1
C#CC1=C[C@@H](O)C[C@H]1O,1.0378428489446638,0.05550933,1
Nc1cc2c(o1)CCO2,1.0378388858556749,-1.6589997,1
CO[C@@H](CO)[C@H]1N[C@H]1C,1.037822166574001,0.084724426,1
CCOC(=O)C1=C(N(C2=C1C=C(C=C2)OCC(C[NH+]3CC[NH+](CC3)CCO)O)C)C,1.0377638348579403,-2.5441236,1
COC[C@@H](O)C[N@@H+]1CC1,1.0376954715728757,0.81304646,1
CC[C@@H](O)[C@@H](O)[C@H]1CN1,1.037575340437889,0.35936952,1
CN[C@H]1CCCOC1=O,1.037572491967678,0.0060641766,1
[NH-]c1nc(N)o[cH+]c1N,1.0375376910924912,-1.3738701,1
CC1=C(C=C(C=C1)OCCCN2CCOCC2)C,1.037442329263687,-2.8371758,1
CC1=C(C)C(=O)OC1,1.0374024506807324,-0.17564487,1
O=C1CCC(CO)=CN1,1.0373806536912915,-0.05274248,1
C[NH2+]C1C=C(N)C=CO1,1.0373519212961195,-0.09679866,1
CNc1ocnc1N,1.0373506828308106,-0.46611524,1
C[C@H]1CCC(=O)NC1,1.0373501874446869,-0.22660422,1
CNC1=CC(=O)NC1,1.0372971811294556,-0.5413039,1
O=c1cc(O)c(O)c[nH]1,1.037251853299141,-1.34635,1
COC[C@H]1[NH2+][CH+]NC1=O,1.0372414501905438,0.5581722,1
O=C(N1CC2CNCC(C2)C1)c3oc(cc3)C#C,1.037202686226368,-2.0647244,1
CC[NH2+]C1NCC(=O)N1,1.0371716007471083,0.5234294,1
COc1cccc(c1)[C@H]2CN(CCN2)c3ncnc4cc(OC)c(OC)cc34,1.0371696192026136,-2.816177,1
C#C[C@H](N)c1ncco1,1.0371520329952235,-0.23185492,1
C[C@@H]1N[C@@H]1[C@H](O)[C@@H](C)O,1.0371485652923584,0.0718472,1
C#Cc1c[nH]c(CC)c1,1.0371447260498998,-2.9976335,1
CCNc1oncc1N,1.0371339514017106,-0.45339537,1
Cc1noc(n1)C2CCN(C2)c3cccnc3Oc4ccc(Nc5ccccn5)cc4,1.0370668265819547,-3.6391025,1
CC1=CNC[C@@H](O)C1=O,1.037066331195831,0.16734362,1
C[NH2+][CH+]O[C@H]1C[N@H+](C)C1,1.0370393326520917,-0.024934769,1
COc1cccc(c1)C2CN(CCN2)c3ncnc4cc(OC)c(OC)cc34,1.0370271956920625,-2.8012846,1
C#CC1=C[C@@H](CO)CC1,1.036920316135883,-0.55536675,1
CCO[C@@H](CO)[C@H]1CN1,1.0369120184183118,0.35319042,1
Nc1ccc(O)nc1F,1.036891955280304,-1.3407483,1
CNc1cnc(N)o1,1.036809101951122,-0.8889916,1
[NH-]C(CCO)O[C@H]1CC1,1.0367859426498414,-0.41414475,1
C[N@@H+]1CCNC(=O)C1[NH-],1.0367554764032365,0.7239084,1
CO[C@@H](C)[C@@H](O)[C@H]1CN1,1.0367406148195264,0.40365076,1
C[C@@](C)(O)[C@@H](O)[C@H]1CN1,1.0366622199654576,0.59534836,1
C[C@@]1(CO)NC=CC1=O,1.0366529314756394,-0.06047535,1
CC1=CC(=C(C=C1)C(C)C)OCC#CC[NH+]2CCOCC2,1.036559303498268,-2.1800938,1
C[C@H]1COc2c[nH]nc21,1.0364894540548324,-1.7175217,1
Cc1onc(N)c1CO,1.0364366954326627,-0.16551471,1
C#CCN1CC=CC1=O,1.0364229484677314,-0.94044137,1
C[N@H+]1C[C@H]1CC#CCO,1.0363997891664505,-0.3029945,1
CCN(C)c1nccc(n1)N2CC[C@H](C2)Oc3ccc(cc3)[C@H](C)NC(=O)C,1.0363571859598155,-2.9700203,1
C[C@@H](O)[C@@H](O)C[N@H+]1CC1,1.0363247381687164,0.69984674,1
CN1C2=C(C(=O)NC1=O)N(C(=[N+]3CCN(CC3)CC4=CC=CC=C4)N2)CCO,1.036292042684555,-2.695763,1
C[C@H]1Cc2cocc2O1,1.036286345744133,-1.4235158,1
CC1=CCN(C=N)C1=O,1.036191974687576,-0.88388085,1
C[n+]1ccc(F)nc1[NH-],1.036190736222267,-0.83292127,1
O=C1C[C@H](CO)N1,1.0361867731332777,0.49901104,1
C[C@]1(C)OC(=O)[C@H]1O,1.0361577930450436,0.3739717,1
CC#Cc1c[nH]nc1O,1.0361343860507009,-1.0817764,1
C[NH2+][CH+]O[C@@H](C)[C@H]1CN1,1.0360909159183502,-0.056942463,1
CC1(CCCCC1)C(=O)NC(CC2CCN(CC2)C(=O)CCc3ccc4CCCNc4n3)C(=O)O,1.03604756963253,-3.501761,1
CO[C@@H](CO)C[N@H+]1CC1,1.0360172272324562,0.5495782,1
C[C@H]1C[N@H+]1C[C@@](C)(C)O,1.0360048425793646,-0.37925148,1
C[N@H+]1C[C@H]1C[C@@](C)(C)O,1.0359078707456586,-0.28075314,1
CCOC1=CC=C(C=C1)C(=O)NCCCN2CCCC2=O,1.0359001922607425,-2.8736768,1
COC1=C(C=C(C=C1)C[NH2+]CC2=CC=CC=C2)Br,1.035897715330124,-2.331448,1
CC#Cc1cn[nH]c1C,1.0358972199440002,-1.6544703,1
C1CN(CCN1CCOCCO)CC2=CC=C(C=C2)[N+](=O)[O-],1.0358118896842003,-2.0101037,1
C#Cc1c[nH]cc1NC,1.0357089732170106,-2.008028,1
CC(C)(CO)CNCc1ccnc(n1)c2ccc(cc2)C(F)(F)F,1.035671819257736,-3.659094,1
CNC1=NC(=NC(=N1)OCC#N)N2CCCCC2,1.0356465545654294,-1.6681784,1
NCc1noc(N)c1O,1.035637389922142,-0.41638994,1
C[C@H]1CN[C@@H](C)C(=O)N1,1.03561138215065,0.0896678,1
CN(C)N=CC1=CC=C(O1)C2(C(=O)NC(=O)NC2=O)O,1.0355729897260666,-2.012834,1
CNc1conc1OC,1.0355628343105314,-0.5425775,1
O=C1N[C@@H]2C[C@]12CCO,1.0354825817584992,-0.22118902,1
CCc1nn(C)c(=O)[nH]1,1.035482334065437,-0.7281196,1
CCN1CCN(CC1)CCCOC2=CC=CC=C2[N+](=O)[O-],1.0354256123542784,-2.5171394,1
CC1=CN(C(=O)NC1=O)CCOC2=CC=CC=C2,1.0354221446514127,-2.7311888,1
CCC[C@H]1CNC(=O)O1,1.0354154569387437,-0.9654474,1
C#Cc1c(N)cnn1C,1.035388706088066,-1.2198086,1
C#CCc1cc(O)n[nH]1,1.0353722344994545,-0.84639263,1
C#CCO[C@@H]1CNC1=O,1.0353473413467404,-0.21379972,1
COc1nc(C)n(C)n1,1.0353141504764554,-1.0999944,1
NCCOc1c(F)c(ccc1C2CCC2)c3cnc(N)cn3,1.0352618872404098,-3.3847454,1
C[C@H]1[CH-]C=C([NH-])NC1=O,1.0352386040925978,-0.7992933,1
Cc1ccc(N)c(F)c1,1.035199220895767,-1.682122,1
C[NH2+][CH+]O[C@@]1(C)C[C@H]1C,1.0351873316287992,-0.32157588,1
CCOc1ncccn1,1.0351582276940343,-0.6892178,1
C[C@H]1CCOC(=O)[C@H]1C,1.035140269947052,-1.3122852,1
Cc1cnc(=O)[nH]c1C,1.0351397745609283,-0.72912,1
C#CC[C@H](O)[C@@H]1C[N@@H+]1C,1.0350912267208097,-0.40289855,1
C[C@@H](O)C[N@H+]1C[C@H]1CO,1.0350908551812172,0.5286975,1
CCc1n[nH]c(=O)n1C,1.0350250926733016,-0.61672926,1
C[C@H]1CC(=O)C=CN1C,1.0350170426487924,-0.7328477,1
C[NH+](C)CCC(=O)C1=CC=C(C=C1)C2CCCCC2,1.0350081256985662,-3.4414542,1
CCNc1cnoc1N,1.0350040387630464,-0.54754996,1
C[NH2+]C1C=COC(=O)O1,1.03483659825325,0.29514217,1
C[C@@H](CO)OC[C@H]1CN1,1.034800930452347,0.5413389,1
C[C@H]1COC(=O)O[C@H]1C,1.0347236502170565,-0.46572137,1
CCNc1ccccc1,1.0346867439508438,-2.0090938,1
C[C@]1(C)COC(=O)[C@H]1O,1.0346547915458677,0.19476485,1
COC[C@H]1CCCN1c2nccnc2C3CN(C3)c4ccc5ccccc5n4,1.034569089746475,-3.1771371,1
CNc1cnoc1NC,1.0345406050443646,-0.44833684,1
CC[N@H+]1C[C@H]1[C@@](C)(C)O,1.0345064234018326,-0.15309167,1
[NH-][CH+]O[C@@H]1C[C@@H]1CCO,1.0344604763388632,-0.16429496,1
C[C@H]1CNC=CC(=O)C1,1.0344162631273268,-0.5201261,1
Nc1c[nH]c(CO)n1,1.034390503048897,-0.33294582,1
CNc1ocn[n+]1C,1.0343857968807215,-0.22687817,1
N#CCc1n[nH]cc1N,1.034322511303425,-0.6233251,1
C1C(CNC2=CC=CC=C21)N,1.034307278180122,-0.8719475,1
C[C@]1(C)CCNC(=O)O1,1.0342742111563683,-0.3659444,1
CCOC1=C(C=CC(=C1)C(=S)N2CCN(CC2)C)OCC(=O)N3CCCC3,1.0342228148460388,-2.580802,1
Cc1occ2c1CCO2,1.034215507900715,-1.2962241,1
C1CC(CCO1)c2nccnc2OC3CCN(CC3)c4ccccn4,1.0342104301929471,-3.670943,1
Cc1ccc(F)cc1N,1.0341348838090894,-1.4823987,1
CO[CH+][NH2+][C@H]1C[C@H]1C,1.0341134583592413,-0.3825047,1
CC(=O)C1=CC=CC=C1OCCC[NH+]2CC[NH+](CC2)C,1.0341128391265868,-1.3534775,1
CC(CNCCOC1=CC=C(C=C1)CCC(=O)C)O,1.0341103621959684,-2.0513625,1
COc1c(C)noc1N,1.0341019406318663,-0.7393739,1
C[C@@H]1C(=O)OC[C@@H]1C,1.0340917852163312,-0.62286806,1
C#CCOCC#CC1=CC=CC=C1,1.0340580989599228,-2.1818743,1
C[n+]1ccc([NH-])c(F)c1,1.0340252796292302,-0.39917088,1
c1cc2c([nH]1)NCCN2,1.0339861441254614,-1.3609452,1
OC[C@@H](O)CC[N@@H+]1CC1,1.0339728925466538,0.73833036,1
C[C@@H]([C@@H](O)CO)[N@@H+]1CC1,1.033931651651859,0.47203588,1
C[C@@H](CO)[C@@H](O)[C@H]1CN1,1.0339243447065352,0.3211434,1
CO[C@H]1OC(=O)O[C@H]1C,1.0339240970134735,-0.06426382,1
C#Cc1[nH]ncc1NC,1.0339068823456763,-1.3019781,1
C[C@H](C)[C@H]1CCC(=O)O1,1.0338889245986935,-1.1337662,1
CC[C@@H]1C(=O)OC[C@@H]1O,1.0338791407227514,0.03533864,1
CCc1nccc(N)n1,1.0338339367389675,-0.5760963,1
CC[C@@](C)(O)[C@H]1C[N@H+]1C,1.0338300974965096,0.043799162,1
CC1=NC=C(C(=C1O)C=NNC(=O)NC23CC4CC(C2)CC(C4)C3)CO,1.033743281078339,-3.5762222,1
CC[NH+]1CC[NH+](CC1)CCCCOC2=CC=CC(=C2)C(=O)C,1.0335014088034629,-2.1145713,1
OC[C@@](O)(CO)[C@H]1CN1,1.033457443284988,0.74398756,1
[NH-][CH+]O[C@H]1C[C@H]1O[CH+][NH-],1.0334410955429076,-0.2305944,1
CNc1cccc(O)c1,1.0334392378449435,-1.0242424,1
Cc1cc([C@H]2CC2)no1,1.0334326739788056,-3.1203356,1
Nc1ccnc(F)c1F,1.033417564702034,-1.1251671,1
CCO[C@H]1C[C@H]1O[CH+][NH-],1.0333874699950218,-0.07071829,1
C[C@@]1(O)CC(=O)NC1[NH-],1.033384126138687,0.44605255,1
[NH-][CH+]OCCO[C@H]1CC1,1.0332994151115416,-0.3267424,1
c1nocc1N[C@H]1CC1,1.0331293738245964,-2.340653,1
CCCNC(=O)C1CN1CC2=CC=C(C=C2)OC,1.0331290022850037,-2.2115626,1
C#C[C@]1(NC)COC1=O,1.0330859036922453,-0.27882004,1
CCOc1cc[nH]n1,1.03306484978199,-0.77867913,1
[NH-]C1=C(NO)CCCO1,1.0330425574064257,0.25385714,1
Cc1n[n+](C)c([NH-])o1,1.0330306681394577,-0.58370113,1
C[C@@H](OCCO)[C@H]1CN1,1.0329467001914976,0.3340826,1
C#Cc1n[nH]c(N)c1N,1.0329400124788282,-1.7806803,1
C[C@H]1N[C@H]1[C@@H](O)CCO,1.032931590914726,0.35565138,1
CCc1cn[nH+]c([NH-])c1,1.0329224262714387,-0.33393407,1
CCCCc1cnoc1,1.0328746215105054,-1.6661005,1
C#CCc1c[nH]c(O)n1,1.0328097259283069,-1.0833895,1
CCc1ccn[nH]c1=O,1.0328065059185023,-0.10146785,1
CCO[C@H]1CC=CC1=O,1.0327860712409018,-0.65035653,1
CC[C@H]1C[C@@H](O)C(=O)O1,1.032672875511646,0.07389951,1
CN(C)CCN1C(C(C(=O)C1=O)C(=O)C2=CC(=C(C=C2)OC)OC)C3=CC=CO3,1.0325585651636122,-3.22,1
OCc1ncc(O)[nH]1,1.0325583174705506,0.39987278,1
CC(=O)C1=CC=CC=C1OCCCC[NH+]2CCCCC2,1.0323990508317946,-3.6470308,1
CC1=NC(=CC=C1)C2C3=C(CCN2)C=C(C=C3)OCC4=CC=CC=C4,1.0323871615648268,-3.6284685,1
CCC(C1=CC(=C(C=C1OC)OC)OC)N2CCCC2C(=O)O,1.0323779969215394,-3.1074836,1
C#CC1=C[C@@H](CC)CC1,1.0323284583091734,-3.108901,1
C1CN(CCN1CC(C2=CC=CC=C2)O)C3=CC=C(C=C3)O,1.0322281426191329,-2.2931528,1
C[NH2+][CH+]OC[C@H]1CN1,1.032118290746212,-0.08337784,1
C[C@@]1([N@@H+]2CC2)COC1=O,1.0320853475689886,-0.2297306,1
C#C[C@H](O)C[N@@H+]1C[C@@H]1C,1.032006828868389,-0.3864789,1
OCC[N@H+]1CC(NO)C1,1.0319129531979558,0.5440841,1
CCOC([NH-])O[C@H]1CC1,1.031896853148937,-0.5250652,1
NNC1C(=O)N2C[C@@H]1C2,1.0318757992386818,-0.25204802,1
OC1CCN(CC1)c2nccnc2OC3CCN(CC3)c4ccc5ccccc5n4,1.0318083028793334,-3.1260138,1
CCOC([NH-])[C@H]1C[C@H]1O,1.0317845243453978,-0.23243117,1
C[C@H]1Cc2n[nH]cc2O1,1.031742664217949,-1.5826688,1
CO[CH+][NH2+][C@H]1[C@@H](C)[C@H]1C,1.031741178059578,-0.7302811,1
OCC1CCN(CC1)c2nccnc2C3CN(C3)c4oc5ccccc5n4,1.031707987189293,-2.6199386,1
OCCO[C@H]1[C@@H](O)[C@H]1O,1.0316869332790373,0.5326481,1
C[C@]1(C)OC(=O)C[C@H]1O,1.031620179998875,0.06641793,1
Cc1c(O)[nH]cnc1=O,1.0315858745098114,-0.7314856,1
O=C1[C@@H](O)CN1[C@H]1CC1,1.0315197404623029,-0.22527695,1
COC[C@H]1CN[C@H](C)CN1CC(=O)N2CC(C)(C)c3ncc(Cc4ccccc4)cc23,1.0314933611512185,-3.2182987,1
CC(C)(C)C(=O)N1CCC(CC1)CC2=CC=CC=C2,1.031417195534706,-3.669733,1
C1COCCN1CCCNCC2=CC3=C(C=C2)OCO3,1.0313826423525807,-3.2791524,1
C[n+]1c([NH-])cncc1O,1.031373973095417,-0.17360234,1
C#Cc1c(C)c[nH]c1N,1.0313527953386306,-1.9784268,1
CO[C@H]1COC(=O)[C@H]1C,1.0313331037402151,-0.1992116,1
C[C@]1(O)C=CNC(=O)C1,1.0313077152013777,0.056172848,1
Cc1ncnc(C)c1O,1.031273905098438,-0.026863813,1
CC[N@H+]1C[C@H]1C#CCO,1.0312599104404447,-0.20228243,1
ONC1=C[CH-]CCC=C1,1.0311662824630736,-0.45819664,1
c1[nH]nc2c1CCC2,1.0311171153903005,-1.3769584,1
CC#Cc1cn[nH]c1N,1.0310881353020669,-1.2535248,1
COCC1CCN(C1)c2nccnc2C3CN(C3)c4ccc5ccccc5n4,1.0310205150961873,-3.0833364,1
C[NH+]1CC[NH+](CC1)CC2=C3C(=C(C(=CO3)OC4=CC=C(C=C4)OC)O)C=CC2=O,1.0310146943092344,-3.5558627,1
Nc1cc2n(c1)C=CC2,1.0309858380675316,-2.8226342,1
Cc1c(N)noc1CO,1.0309603256821631,-0.3295145,1
CC[C@H]1CN[C@H](C)CN1CC(=O)N2CC(C)(C)c3cnc(Cn4cccn4)cc23,1.030940386390686,-3.1537418,1
C=CCOC1=CC=C(C=C1)CNN2C=NNC2=S,1.03093146944046,-3.6703687,1
CC#Cc1[nH]ncc1C,1.0309266394257546,-1.6504344,1
OC[C@@H](CO)C[N@@H+]1CC1,1.0308601338386536,0.75673294,1
O=C1OC[C@@H]1OCCO,1.030835116839409,0.5373769,1
C[N@H+]1C[C@H]1C#CCCO,1.0307766612768172,-0.06967878,1
CO[C@@H]1C(=O)O[C@@H]1CO,1.0307717074155804,0.6285901,1
Cn1cc2c(n1)C=CC2,1.0307122610807418,-3.013665,1
Cc1cc(C)nc(O)n1,1.030693436408043,-0.24884653,1
C[C@H](C)[C@H]1COC(=O)C1,1.0306733732700346,-1.5333502,1
C#C[C@H](O)C[C@@H]1C[N@@H+]1C,1.0306691624879836,-0.4197507,1
CO[CH+][NH2+][C@H]1C[C@H]1O,1.0306681717157362,0.084783316,1
CC#Cc1ccc(N)o1,1.030651328587532,-1.6508032,1
CC[C@@](O)(CO)[C@H]1CN1,1.030591634559631,0.49317694,1
C[C@H]1NC=CC(=O)[C@H]1O,1.0305817268371582,0.06447983,1
C#C[C@]1(C)C=CNC1=O,1.0305740483522414,-1.421514,1
c1ncc(N2CCC2)o1,1.0305250051259995,-0.6236341,1
Oc1nc2c(o1)NCC2,1.030504198908806,-1.2407007,1
Cc1nc(CO)n(C)n1,1.0304999881267545,-0.043863058,1
OCC[C@@H](O)C[N@@H+]1CC1,1.030463329553604,0.7096534,1
Nc1[nH]cc2c1C=CC2,1.030443142569065,-2.6725092,1
CO[CH+][NH2+]C[C@@]1(C)CC1,1.0304253086686137,-0.45695543,1
C[C@H]1[C@H]2NC(=O)[C@@]12CO,1.0304177540302275,-0.38866353,1
C1COCC[NH+]1CC(CN2C=CC3=CC=CC=C32)O,1.0303838200807571,-2.0617926,1
OCCOCC[N@H+]1CC1,1.0302896967172623,0.65717363,1
Cc1ccc(F)c(N)n1,1.0302745874404908,-0.97101426,1
Nc1cc(CO)n[nH]1,1.0302567535400389,0.04571581,1
C[C@@H](O)[C@H]1C[C@H]1O[CH+][NH-],1.0302057287693025,-0.15868497,1
Cn1cnc2c1OCC2,1.030047948288917,-1.6468801,1
CNc1[nH+]nccc1F,1.0300353159427642,-0.34179854,1
c1ccc([C@H]2CC2)nc1,1.0299637326478956,-2.930345,1
COCC#C[C@H]1C[N@H+]1C,1.0299283125400542,-0.30355358,1
Cc1[nH]ccc(=O)c1N,1.029918157124519,-0.96171045,1
CC1=C(N)CNCC1=O,1.0299045340061186,-0.31118202,1
CC[n+]1c(O)n[nH]c1[NH-],1.029892768585682,-0.75300646,1
C[n+]1c([NH-])ccnc1F,1.0298626738786698,-0.5793345,1
C1=CC=C(C(=C1)C2=CC(NN2)(C(F)(F)F)O)O,1.0298471930623054,-2.424026,1
CN1CCOC1=O,1.029759509718418,0.6009135,1
Nc1c[nH]c2c1OCC2,1.0297455150604249,-1.8836977,1
CCC([NH2+]C)O[C@H]1CC1,1.02973808426857,-0.5356574,1
Oc1cn2c(n1)CC=C2,1.02964866707325,-2.251762,1
CN(C)C(=O)N1CCC(CC1)CC2=CC=CC=C2,1.0296258793115616,-2.284614,1
C[C@@]1(CO)CC(=O)O1,1.029581789946556,0.3044014,1
COc1cnoc1C,1.0295620983481406,-0.17167711,1
C[C@@H](O)[C@@H](CO)[N@@H+]1CC1,1.029527049779892,0.3757038,1
C[C@H]1N[C@H]1[C@@](C)(O)CO,1.0294652503609658,0.5320058,1
C#Cc1cn[nH]c1CC,1.0294232663869858,-1.381139,1
CCC1=CNC(=O)C1,1.0294162071347237,-1.1622393,1
C[C@H]1CN(CC#N)C1=O,1.0294066709518432,-0.8112037,1
C#C[C@H](C)[C@H]1CC(=O)N1,1.029395029377937,-0.90921617,1
C#Cc1nc(CO)co1,1.0293871031999586,-0.7046969,1
CC1=CCCC(=O)N1CC(=O)N(C)C2=CC=C(C=C2)OC,1.0293786816358566,-2.2019157,1
OCCCOC[C@H]1CN1,1.0293638200521469,0.50961685,1
CC(C)(C)OC(=O)N1CCNCC1COCC2=CC=CC=C2,1.0293440046072004,-2.4889545,1
Cc1[nH]c(=O)cnc1N,1.0293354591965675,-1.013999,1
[NH-]c1cc[n+]2c(n1)CC2,1.029321588385105,-1.111428,1
COc1nc([NH-])cc[nH+]1,1.029318616068363,-0.68442535,1
CCC[n+]1ncoc1[NH-],1.0292604081988332,-0.45315814,1
Oc1ncc(N2CC2)[nH]1,1.0292139657497406,-1.5004854,1
C[C@@H](O)C[C@@H](O)[C@H]1CN1,1.0292013334035874,0.38847613,1
[NH-][CH+]O[C@H](CO)[C@H]1CN1,1.0291837471961975,0.1303649,1
CC1CCCCN1CC(COC2=CC=C(C=C2)C(=O)C)O,1.029165665602684,-2.3130705,1
COc1cn[nH]c(=O)c1,1.029146964776516,-0.89128304,1
COc1ccncc1c2ccnc3[nH]c(cc23)C4CCN(C)CC4,1.0291116685152053,-3.4566379,1
C#Cc1c[nH+]c(NC)o1,1.0290956923127172,-1.4009731,1
COC1=C(C=C(C=C1)Br)CSCCC#N,1.0290665883779524,-2.717681,1
OCCC#CC[N@H+]1CC1,1.029057176041603,0.013480425,1
C[C@@H]1[C@H]2[C@@H]1NC(=O)N2C,1.029055318343639,-0.99186254,1
Cc1c([NH-])cn[nH+]c1N,1.0290398375272751,-0.50894475,1
Oc1cccnc1F,1.028945590317249,-0.20582485,1
C1CCC(CC1)[NH2+]CCCNC(=O)C2=CC=CC=N2,1.0289276325702668,-1.8237281,1
C#C[C@@H]1CC(=O)N1C=N,1.0289192110061642,-0.85336137,1
C#Cc1oc(C)nc1O,1.028885277056694,-1.5592692,1
C[C@H]1CCNC(=O)C1,1.0288665762305258,-0.2643404,1
O[C@@]1(c2cocn2)CC1,1.0288647185325623,0.1545906,1
CC[C@H]1NCCNC1=O,1.0288403207659722,0.4110415,1
CC1=CC(=CC(=C1)N2C(=O)CC(C2=O)[N+]3=CNC=C3)C,1.0288388346076012,-3.5533783,1
CCC[C@H]1CCC(=O)O1,1.0288164183855055,-1.7574356,1
CNc1nc[cH+]oc1[NH-],1.028743472778797,-0.16827178,1
C[C@H](C)C1=CC(=O)NC1,1.028673004102707,-1.3082576,1
C#C[C@@H]1C=CC(=O)N1C,1.02861925470829,-1.061265,1
Nc1coc(c1)C(=O)N2CC3CNCC3C2,1.028566991472244,-1.4278181,1
c1cc(N2CC2)[nH]n1,1.0284866150736809,-0.6238928,1
C[C@@](C)(C)c1ccon1,1.0284275402784346,-1.6579533,1
C[C@@]1(O)CC([NH-])OC1=O,1.0284023994326592,0.5182791,1
CNc1cc(N)[nH]n1,1.028399550962448,-0.60251784,1
C#Cc1[nH]c(C)cc1C,1.0283638831615445,-2.8204608,1
CC[NH2+]C1CNC(=O)N1,1.0283376276969909,0.4642763,1
C[NH2+]C1OC(=O)C[C@H]1O,1.028258118224144,0.5411005,1
C1=CC(=CC(=C1)OCC2=CC=C(C=C2)F)CNCCO,1.0282269088983536,-2.9499059,1
N=C(N)c1cocc1O,1.0282064742207524,-1.0149598,1
C[C@@]1(O)CCOC1=O,1.0281639948606491,0.633307,1
C[C@@H](O)[C@H]1[C@@H](CO)[N@H+]1C,1.0281604033112526,0.23427892,1
CO[C@](C)(C)[C@H]1C[N@H+]1C,1.0281420740246774,-0.2027297,1
[NH-][CH+]OCC[C@@H]1C[C@@H]1O,1.02812485935688,-0.5228338,1
C#Cc1cc(C)ccn1,1.0280797792196277,-1.6170957,1
C[C@@H](C)[C@@H](O)[C@H]1C[N@H+]1C,1.0280790361404415,-0.5420742,1
Cn1ccnc1,1.0280537714481357,0.60834646,1
C[C@]1(C)CNC(=O)CN1,1.0280443591117856,0.054433823,1
OCC[C@H]1C[N@H+]1CCO,1.028029249835014,0.46369457,1
Nc1ccc(O)nc1,1.028009434390068,-0.54418564,1
CNC1C=C([NH-])OC1=O,1.0279953158855435,-0.49716973,1
CN1C2C(NC1OC3=CC=CC=C3)N(C(=O)N(C2=O)C)C,1.0279842935442924,-1.8774723,1
Cc1n[nH]c(N(C)C)n1,1.0279556849956513,-0.4864607,1
CN1CCN(CC(=O)N2CCc3c(C2)ccc(O)c3C=O)CC1,1.027951969599724,-1.2218587,1
Cn1cccc1[C@H]1CN1,1.0279120910167694,-1.210058,1
CC1=CC(=C(C=C1)OC)NC(=O)CC[NH+]2CC[NH+](CC2)C,1.0278178438067431,-1.3430274,1
O=C1OC[C@H](CCO)O1,1.0278132614851,0.4368496,1
CCOC1=CC=CC(=C1)C=C2C(=O)N(C(=O)N(C2=O)C)C,1.0277644659519196,-2.7062993,1
