smiles,reaction_energy
O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(cc4)S(=O)(=O)O,-0.0526
O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.05298
O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.04865
O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)ccc4,-0.05041
O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(cc4)S(=O)(=O)O,-0.05037
O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.05041
O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.0517
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)c(cc4)S(=O)(=O)O,-0.05254
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)cc(c4)S(=O)(=O)O,-0.0534
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)ccc4S(=O)(=O)O,-0.05025
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)c(c4)S(=O)(=O)O,-0.05283
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,-0.05054
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(S(=O)(=O)O)c4S(=O)(=O)O,-0.04967
O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)ccc4,-0.04724
O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(cc4)S(=O)(=O)O,-0.04716
O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.04632
O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.04647
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)cc(c4)S(=O)(=O)O,-0.05269
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)ccc4S(=O)(=O)O,-0.05059
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)c(c4)S(=O)(=O)O,-0.05332
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,-0.05025
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(S(=O)(=O)O)c4S(=O)(=O)O,-0.05012
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)ccc4S(=O)(=O)O,-0.05067
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)c(c4)S(=O)(=O)O,-0.05012
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,-0.0515
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(S(=O)(=O)O)c4S(=O)(=O)O,-0.04825
c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,-0.0466
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(cc4)S(=O)(=O)O,-0.04635
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.04619
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.04445
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)c(c4)S(=O)(=O)O,-0.04967
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,-0.05006
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(S(=O)(=O)O)c4S(=O)(=O)O,-0.05052
O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(S(=O)(=O)O)cc4S(=O)(=O)O,-0.05194
O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(S(=O)(=O)O)c4S(=O)(=O)O,-0.04906
O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(S(=O)(=O)O)c4S(=O)(=O)O,-0.04552
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,-0.04642
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,-0.04416
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,-0.04146
c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)ccc4,-0.0451
c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(cc4)S(=O)(=O)O,-0.04564
c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.04408
c1ccc(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.04147
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,-0.04456
O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,-0.04391
c1cc(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(cc4)S(=O)(=O)O,-0.04543
c1cc(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.04465
c1cc(S(=O)(=O)O)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.04174
O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,-0.03776
O=S(=O)(O)c(c1)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(c4)S(=O)(=O)O,-0.04281
O=S(=O)(O)c(c1)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.04001
O=S(=O)(O)c1cccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4S(=O)(=O)O,-0.0416
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c4S(=O)(=O)O,-0.05838
Oc1c(O)cc(O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(O)c(c3C)C(=O)O,-0.02298
Oc1c(O)c(C(=O)O)c(O)c(c12)C(=O)c3c(C2=O)cc(O)c(c3C)C(=O)O,-0.03246
Oc1c(O)cc(O)c(c12)C(=O)c3c(C2=O)cc(O)c(c3C)C(=O)O,-0.0066
Oc1c(O)c(C(=O)O)c(O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(O)c(c3C)C(=O)O,-0.03942
Oc1c(O)cc(O)c(c12)C(=O)c3c(C2=O)c(F)c(O)c(c3C)C(=O)O,-0.01113
Oc1c(O)c(F)c(O)c(c12)C(=O)c3c(C2=O)cc(O)c(c3C)C(=O)O,-0.00606
Oc1c(O)c(F)c(O)c(c12)C(=O)c3c(C2=O)c(F)c(O)c(c3C)C(=O)O,-0.00949
Oc1c(O)cc(O)c(c12)C(=O)c3c(C2=O)c(N)c(O)c(c3C)C(=O)O,0.01123
Oc1c(O)c(N)c(O)c(c12)C(=O)c3c(C2=O)cc(O)c(c3C)C(=O)O,0.00594
Oc1c(O)c(N)c(O)c(c12)C(=O)c3c(C2=O)c(N)c(O)c(c3C)C(=O)O,0.00782
Oc1c(O)c(O)c(O)c(c12)C(=O)c3c(C2=O)cc(O)c(c3C)C(=O)O,-0.01374
Oc1c(O)cc(O)c(c12)C(=O)c3c(C2=O)c(O)c(O)c(c3C)C(=O)O,-0.00941
Oc1c(O)c(O)c(O)c(c12)C(=O)c3c(C2=O)c(O)c(O)c(c3C)C(=O)O,-0.00832
Oc1c(O)c(S(=O)(=O)O)c(O)c(c12)C(=O)c3c(C2=O)cc(O)c(c3C)C(=O)O,-0.0297
Oc1c(O)cc(O)c(c12)C(=O)c3c(C2=O)c(S(=O)(=O)O)c(O)c(c3C)C(=O)O,-0.01145
Oc1c(O)c(S(=O)(=O)O)c(O)c(c12)C(=O)c3c(C2=O)c(S(=O)(=O)O)c(O)c(c3C)C(=O)O,-0.02353
O=C(O)c1c(C(=O)O)ccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03442
O=C(O)c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.04456
O=C(O)c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03557
O=C(O)c1cccc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03797
O=C(O)c1cccc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.03573
O=C(O)c(c1)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.04207
O=C(O)c(c1)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.04104
O=C(O)c(c1)ccc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03336
O=C(O)c(c1)ccc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.0418
c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03204
c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03501
c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.04235
c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03285
c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.04422
c1cccc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03302
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.02765
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.0354
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.02374
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.02812
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.01743
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03014
O=C(O)c1cccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03763
O=C(O)c(c1)ccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03598
c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03735
c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03489
c1cccc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.02966
c1cccc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.0379
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.0309
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03653
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.03889
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03207
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.04134
O=C(O)c1c(C(=O)O)ccc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.0233
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.0322
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.03164
O=C(O)c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03901
O=C(O)c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.02271
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.02912
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.04366
O=C(O)c(c1)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.042
O=C(O)c(c1)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.04228
c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.033
O=C(O)c1c(C(=O)O)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03941
O=C(O)c1c(C(=O)O)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03453
O=C(O)c1c(C(=O)O)ccc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03178
O=C(O)c1c(C(=O)O)ccc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.02324
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03649
O=C(O)c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.04141
O=C(O)c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.03943
O=C(O)c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03317
O=C(O)c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.03704
O=C(O)c1cccc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03667
O=C(O)c(c1)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03387
O=C(O)c(c1)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.04016
O=C(O)c(c1)c(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.04798
O=C(O)c(c1)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.03665
O=C(O)c(c1)cc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.04789
O=C(O)c(c1)ccc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03634
c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)cc(C(=O)O)c(c3C)C(=O)O,-0.02855
c1cc(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)cc(c3C)C(=O)O,-0.0387
c1cc(C(=O)O)cc(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03631
c1ccc(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03801
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(c12)C(=O)c3c(C2=O)c(C(=O)O)c(C(=O)O)c(c3C)C(=O)O,-0.03281
c1cccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03172
Fc1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03999
Fc1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03897
Fc1c(F)c(F)cc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03539
Fc1c(F)cc(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.04005
Fc1cc(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03941
c1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.04051
Fc1c(F)c(F)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.0375
Fc1c(F)cc(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.04086
Fc1c(F)ccc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03574
Fc1c(F)ccc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03782
Fc1cc(F)c(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.04056
Fc1cc(F)cc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03585
Fc1cc(F)cc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03648
Fc1ccc(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.04198
Fc1ccc(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.04115
Fc1cccc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03658
c1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03585
c1c(F)c(F)cc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03126
c1c(F)c(F)cc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03878
c1c(F)cc(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03736
c1c(F)cc(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.04295
c1c(F)ccc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03616
c1cc(F)c(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03575
c1cc(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.04158
c1cc(F)cc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03566
c1ccc(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.04059
Fc1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03989
Fc1c(F)c(F)cc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.0353
Fc1c(F)c(F)cc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03821
Fc1c(F)cc(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.04114
Fc1c(F)cc(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.0401
Fc1c(F)ccc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03565
Fc1cc(F)c(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.04044
Fc1cc(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03975
Fc1cc(F)cc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03596
Fc1ccc(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.04099
c1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.0358
c1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.04246
c1c(F)c(F)cc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03621
c1c(F)cc(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.04121
c1cc(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03982
Fc1cccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03681
c1c(F)ccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03299
c1cc(F)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03143
c1ccc(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03664
c1cccc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03107
c1cccc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03774
Fc1c(F)ccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03743
Fc1cc(F)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03631
Fc1ccc(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.0417
Fc1cccc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03644
Fc1cccc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.0368
c1c(F)c(F)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03352
c1c(F)cc(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03681
c1c(F)ccc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03155
c1c(F)ccc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.0387
c1cc(F)c(F)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.03555
c1cc(F)cc(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03079
c1cc(F)cc(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.03817
c1ccc(F)c(c12)C(=O)c3c(C2=O)cc(F)c(c3C)C(=O)O,-0.03713
c1ccc(F)c(c12)C(=O)c3c(C2=O)c(F)cc(c3C)C(=O)O,-0.04245
c1cccc(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03567
Fc1c(F)c(F)c(F)c(c12)C(=O)c3c(C2=O)c(F)c(F)c(c3C)C(=O)O,-0.03864
Nc1cccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.01837
c1c(N)ccc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.02706
c1cc(N)cc(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.02524
c1ccc(N)c(c12)C(=O)c3c(C2=O)ccc(c3C)C(=O)O,-0.026
c1cccc(c12)C(=O)c3c(C2=O)cc(N)c(c3C)C(=O)O,-0.02261
c1cccc(c12)C(=O)c3c(C2=O)c(N)cc(c3C)C(=O)O,-0.02456
Nc1c(N)c(N)c(N)c(c12)C(=O)c3c(C2=O)cc(N)c(c3C)C(=O)O,-0.00355
Nc1c(N)c(N)c(N)c(c12)C(=O)c3c(C2=O)c(N)cc(c3C)C(=O)O,-0.0101
Nc1c(N)c(N)cc(c12)C(=O)c3c(C2=O)c(N)c(N)c(c3C)C(=O)O,-0.00311
Nc1c(N)cc(N)c(c12)C(=O)c3c(C2=O)c(N)c(N)c(c3C)C(=O)O,-0.00541
Nc1cc(N)c(N)c(c12)C(=O)c3c(C2=O)c(N)c(N)c(c3C)C(=O)O,-0.00108
c1c(N)c(N)c(N)c(c12)C(=O)c3c(C2=O)c(N)c(N)c(c3C)C(=O)O,0.00509
